Event	ID	Name			Wwise Object Path	Notes
	418751485	IceBlock			\Default Work Unit\Environment\Interaction\IceBlock	
	605469711	LeveLCompleteSting			\Default Work Unit\Environment\LeveLCompleteSting	
	1022374206	DashReady			\Default Work Unit\Environment\Interaction\DashReady	
	1583612915	MeleeLightning			\Default Work Unit\Player\Combat\MeleeLightning	
	1651067412	MeleeIce			\Default Work Unit\Player\Combat\MeleeIce	
	1739654744	CrowdSurf			\Default Work Unit\Environment\Interaction\CrowdSurf	
	1744863420	RangedFire			\Default Work Unit\Player\Combat\RangedFire	
	1899629126	RangedLightning			\Default Work Unit\Player\Combat\RangedLightning	
	1960186623	GateLift			\Default Work Unit\Environment\GateLift	
	2248677623	MeleeFire			\Default Work Unit\Player\Combat\MeleeFire	
	2460311919	SkeletonHit			\Default Work Unit\Enemies\SkeletonHit	
	2494836859	IForgotWhatAPressurePlateWasCalled			\Default Work Unit\Environment\Interaction\IForgotWhatAPressurePlateWasCalled	
	2525052962	PlayerDash			\Default Work Unit\Environment\Interaction\PlayerDash	
	2782712987	Lever			\Default Work Unit\Environment\Interaction\Lever	
	2974014033	EtoRapRock			\Default Work Unit\Environment\Interaction\EtoRapRock	
	2982846157	RangedIce			\Default Work Unit\Player\Combat\RangedIce	
	3290622745	WordPickup			\Default Work Unit\Environment\Interaction\WordPickup	
	3442485957	BlastAttack			\Default Work Unit\Player\Combat\BlastAttack	
	3444057113	Crystal			\Default Work Unit\Environment\Interaction\Crystal	
	3537581393	PlayerHurt			\Default Work Unit\Player\Combat\PlayerHurt	

State Group	ID	Name			Wwise Object Path	Notes
	2352559104	CrowdSurfing			\Default Work Unit\CrowdSurfing	

State	ID	Name	State Group			Notes
	748895195	None	CrowdSurfing			
	2260458779	InCrowdSurf	CrowdSurfing			
	2475500331	OutOfCrowdSurf	CrowdSurfing			

Effect plug-ins	ID	Name	Type				Notes
	73496553	Communications, Phonograph, Vinyl, Record Scratch 08 SND13872	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Communications, Phonograph, Vinyl, Record Scratch 08 SND13872_A507569F.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UIConversionContainer\ButtonPress\Communications, Phonograph, Vinyl, Record Scratch 08 SND13872		19544
	94231916	SI8	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\EnemyHitFull_1268DADC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\SkeletonImpact\SI8		63203
	101762498	IBW4	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\IceBlockWooshes_78AA9B0C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\IceBlockWoosh\IBW4		121666
	103387700	Woowoowoowoo_04	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Woowoowoowoo_829D1230.wem		\Actor-Mixer Hierarchy\Default Work Unit\LevelComplete\Cheer\Woowoowoowoo_04		8367
	107507937	PartOfDash_ClothesHitSuperHit_04	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitSuperHit_9C44210E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitSuperHit_04		42630
	108359842	CT4	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\CrystalTones_CB3D1808.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\Crystal\CrystalTones\CT4		153644
	119298661	Objects, Misc, Paint, Spray Paint Can, Shake SND29085_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_D68786BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\CanShake\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_01		57006
	123022695	PlayerHitImpact	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PlayerHitImpact_33A4B159.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\PlayerHurt\Impact\PlayerHitImpact		90729
	128351763	Kick1	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Kick1_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Kick\Kick1		11981
	135118416	Objects, Misc, Spray Paint, Painting, Aerosol SND70613_03	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Spray Paint, Painting, Aerosol SND70613_314F5DA8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\Spray\Objects, Misc, Spray Paint, Painting, Aerosol SND70613_03		23271
	144065966	CT1	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\CrystalTones_5F72A1ED.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\Crystal\CrystalTones\CT1		129208
	146491788	PartOfDash_ClothesHitLarge_04	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitLarge_A217AC2D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitLarge_04		48831
	147474914	PartOfDash_ClothesHit2_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHit2_50BFBB55.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHit2_01		31335
	152936960	Objects, Misc, Paint, Spray Paint Can, Shake SND29085	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_BA322C0B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\CanShake\Objects, Misc, Paint, Spray Paint Can, Shake SND29085		54647
	162829338	CT3	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\CrystalTones_32861C56.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\Crystal\CrystalTones\CT3		127701
	167300729	Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_04	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_74344C34.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\DoorRumble\Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_04		184166
	167927468	Objects, Misc, Paint, Spray Paint Can, Shake SND29085_03	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_8BE825A7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\CanShake\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_03		59978
	178823695	Fire3	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Fire3_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Fire\Fire3		37697
	184873857	Woowoowoowoo_03	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Woowoowoowoo_158A0279.wem		\Actor-Mixer Hierarchy\Default Work Unit\LevelComplete\Cheer\Woowoowoowoo_03		9159
	187260305	Zap4	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Electricity, Zap, Shock, Impact, Short 03 SND20300_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Zap\Zap4		43903
	188725556	Communications, Phonograph, Vinyl, Record Scratch 14 SND13866	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Communications, Phonograph, Vinyl, Record Scratch 14 SND13866_1CAE0FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UIConversionContainer\ButtonPress\Communications, Phonograph, Vinyl, Record Scratch 14 SND13866		14548
	200077581	Objects, Misc, Paint, Spray Can, Marble, Shake SND30684	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Paint, Spray Can, Marble, Shake SND30684_141861CA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\CanShake\Objects, Misc, Paint, Spray Can, Marble, Shake SND30684		40326
	204940147	PartOfDash_ClothesHitSuperHit_05	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitSuperHit_68858D01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitSuperHit_05		38649
	220814183	PlayerHitDowner_06	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PlayerHitDowner_36922AAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\PlayerHurt\AfterWoosh\PlayerHitDowner_06		26187
	244673809	Zap5	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Electricity, Zap, Shock, Impact, Heavy 03 SND13445_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Zap\Zap5		33969
	247097687	PartOfDash_WindGust2	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_WindGust2_7CD10F8E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashGust\PartOfDash_WindGust2		109373
	256974757	Objects, Misc, Spray Paint, Painting, Aerosol SND70613_04	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Spray Paint, Painting, Aerosol SND70613_174DF8C2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\Spray\Objects, Misc, Spray Paint, Painting, Aerosol SND70613_04		23285
	266983698	PartOfDash_WindGust1	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_WindGust1_5E931616.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashGust\PartOfDash_WindGust1		111656
	271985866	GateOpen_06	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\GateOpen_901BBF96.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\LevelEndGateOpen\GateOpen_06		81472
	275029706	PartOfDash_ClothesHit2_04	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHit2_881CD836.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHit2_04		42867
	296816978	GateOpen_07	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\GateOpen_E0390519.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\LevelEndGateOpen\GateOpen_07		119569
	320125018	IBW2	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\IceBlockWooshes_64E6D615.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\IceBlockWoosh\IBW2		111309
	327120337	GateOpen_05	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\GateOpen_F8AEBE38.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\LevelEndGateOpen\GateOpen_05		78984
	336097329	PartOfDash_ClothesHitSuperHit_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitSuperHit_21794DA2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitSuperHit_01		36252
	346357101	PartOfDash_ClothesHitSuperHit_03	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitSuperHit_137691F9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitSuperHit_03		43809
	355475302	Objects, Misc, Spray Paint, Painting, Aerosol SND70613	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Spray Paint, Painting, Aerosol SND70613_BDCE88FD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\Spray\Objects, Misc, Spray Paint, Painting, Aerosol SND70613		28312
	361976253	SI3	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\EnemyHitFull_7F59C1F3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\SkeletonImpact\SI3		55933
	362380582	Swoosh1	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Swoosh1_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Woosh\Swoosh1		21781
	368842346	PartOfDash_ClothesHit3_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHit3_73BBA339.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHit3_01		33829
	397062548	Shimmer1	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Shimmer1_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Shimmer\Shimmer1		34286
	403578445	PlayerHitDowner_05	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PlayerHitDowner_C2F67CFB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\PlayerHurt\AfterWoosh\PlayerHitDowner_05		28653
	418162203	PartOfDash_WindGust1_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_WindGust1_ADD754CA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashGust\PartOfDash_WindGust1_01		106282
	421823431	PartOfDash_ClothesHitLarge_05	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitLarge_90253A1C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitLarge_05		42519
	424253595	PartOfDash_WindGust2_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_WindGust2_82E132D0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashGust\PartOfDash_WindGust2_01		109504
	441394799	PartOfDash_ClothesHit3	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHit3_9F92F33E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHit3		33630
	460497756	PartOfDash_ClothesHit3_03	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHit3_881DE3AE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHit3_03		41508
	466475986	PartOfDash_ClothesHitSuperHit_02	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitSuperHit_7A585888.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitSuperHit_02		37378
	469236046	Ice3	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Ice3_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Ice\Ice3		22041
	470829322	SI5	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\EnemyHitFull_52B6F6EC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\SkeletonImpact\SI5		64374
	474020601	PartOfDash_ClothesHitLarge_02	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHitLarge_AF5814B1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHitLarge_02		38389
	497414986	CrystalZap	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\CrystalZap_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\Crystal\CrystalZaps\CrystalZap		49451
	510362844	Objects, Misc, Paint, Spray Paint Can, Shake SND29085_02	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_F3F5D2A9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\WordPickup\CanShake\Objects, Misc, Paint, Spray Paint Can, Shake SND29085_02		55491
	524500419	PlayerHitDowner	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PlayerHitDowner_1DBEA18F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\PlayerHurt\AfterWoosh\PlayerHitDowner		33503
	535223205	MicTap3	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\MicTap3_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\MicTap\MicTap3		10166
	539064704	PartOfDash_ClothesHit3_05	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\PartOfDash_ClothesHit3_9EB7F959.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\NewDashCloth\PartOfDash_ClothesHit3_05		31207
	546120684	CrowdSurf	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\CrowdSurfLoop_9769C3A4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\CrowdSurf		2602621
	555433054	Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_FA39EF52.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\DoorRumble\Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_01		176209
	560172071	SI7	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\EnemyHitFull_57DF507E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\SkeletonImpact\SI7		56420
	567844658	Lever2	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Lever2_2EDD47BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\Lever\Lever2		122415
	568257500	GateOpen	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\GateOpen_F4493612.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\LevelEndGateOpen\GateOpen		89179
	577030918	Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_03	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_F858937C.wem		\Actor-Mixer Hierarchy\Default Work Unit\GateOpen\DoorRumble\Wind, Designed, Clocktower Echoes, Deep Winds, Creaks SND60309_03		210102
	583637567	SI2	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\EnemyHitFull_03133374.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\SkeletonImpact\SI2		52719
	595136245	RockPlatformPush2	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\RockPlatformPush2_BD9731DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\RockPlatformPuzzle\RockPlatformPush2		114522
	595452255	Woowoowoowoo	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\Woowoowoowoo_AABCF801.wem		\Actor-Mixer Hierarchy\Default Work Unit\LevelComplete\Cheer\Woowoowoowoo		8140
	596267822	SI4	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\EnemyHitFull_77141FCB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\SkeletonImpact\SI4		60470
	612633811	DashReady_01	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\DashReady_615D7AD4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\DashReady\DashReady_01		42166
	618127826	IBW1	E:\Unity Projects\IronGalaxy498\IronGalaxy498_WwiseProject\.cache\Mac\SFX\IceBlockWooshes_BFE5FA2D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\InteractionConversionContainer\IceBlockWoosh\IBW1		116777
